kinetic energy,energytotal
20.679771002685143,-25.317356945423377
20.646990436068492,-25.317733470856474
20.674110016584628,-25.31951359714236
20.643465186096577,-25.323298795005527
20.646194712291987,-25.321276222123515
20.62763483495784,-25.325590022840316
20.595533648693042,-25.328723193532262
20.628818294028466,-25.319791907283616
20.610810179095637,-25.327989188851028
20.584520174752285,-25.322067006832718
20.674834359166397,-25.318937722218422
20.639570195054027,-25.321605354965897
20.609383284305128,-25.319085456068148
20.554466315903074,-25.32670076095743
20.53545676156495,-25.32253895830805
20.56166629253621,-25.318665452829414
20.560960127462458,-25.31604809021174
20.570058005520984,-25.322032881940032
20.52472754082547,-25.322628050794062
20.492382991575823,-25.319784257946964
20.51847557837756,-25.32017109093802
20.594588053160294,-25.318369037139092
20.58755765723656,-25.32637611430402
20.59177476686754,-25.32438538407999
20.614923826485416,-25.32299816410417
20.64750384062037,-25.327510245941063
20.609528954084745,-25.33058624271975
20.605588487007708,-25.336102351908316
20.6485942648685,-25.334933106243884
20.66074475270117,-25.333756185882375
20.683975892738797,-25.32755314539699
20.69392538904392,-25.32773266501396
20.656973865287398,-25.329632656404826
20.650454186643834,-25.337731915575553
20.60440550665718,-25.332099673353405
20.615320948329114,-25.331492340953595
20.655456707489172,-25.334436220497807
20.621405084013595,-25.33702507703732
20.66852469172866,-25.334450160889993
20.71841807483639,-25.328007128065785
20.68851320613401,-25.32482780234944
20.666363398216166,-25.325168985284975
20.683325864359674,-25.323492076863445
20.59182999553066,-25.327751646199687
20.61827790268537,-25.321896351855045
20.593688278695616,-25.324553221889264
20.6423304451343,-25.326503399723983
20.664521939016343,-25.318318995973726
20.68745004122799,-25.31801101683504
20.663033109197606,-25.319299733557155
20.68425644645513,-25.3219924594674
20.688923942055553,-25.323198451653465
20.685669726788074,-25.323701075428133
20.65515287847967,-25.325410876251112
20.641816151286484,-25.321549919043342
20.64250690202561,-25.325460359862163
20.61922329523732,-25.325427513232718
20.583008451147094,-25.322336377155768
20.60575895656214,-25.32314594614146
20.654434893015363,-25.318990592390424
20.57733300130289,-25.315716230334857
20.603201969549044,-25.317998285132603
20.572389638820965,-25.320434226856886
20.599149259871904,-25.319602032601146
20.62864050337099,-25.322952073443382
20.59891740293024,-25.322473288498692
20.641713657685816,-25.32176399388304
20.623132513210674,-25.321114536493017
20.646875397512297,-25.32420603240711
20.667811809395687,-25.318447224745977
20.615943601879824,-25.313865171680366
20.67338010953673,-25.31563995565865
20.694279788368686,-25.31607697677727
20.658921991690228,-25.316597311035395
20.595040918880017,-25.320687038390485
20.591088018660535,-25.324710927914253
20.594076035056148,-25.3253901095474
20.587173164223437,-25.319289699709135
20.63865930694663,-25.318413218551996
20.668137175925015,-25.31745304333212
20.630614413764377,-25.316318266036394
20.729918237764675,-25.32070214045759
20.72258927711669,-25.319728440227497
20.709362683394094,-25.31705262473801
20.684340519118862,-25.325337406266808
20.65514887887925,-25.325191164529418
20.683146082932403,-25.32490812405495
20.687806889335953,-25.322152872895938
20.704407422707476,-25.317172134618033
20.75760201655888,-25.319395071824616
20.74991640326822,-25.316254449977578
20.730501146814632,-25.313562109153153
20.712878204129254,-25.313535074802406
20.705196046035255,-25.312513757286197
20.772606544486848,-25.31336866310422
20.712036434254014,-25.313502746366616
20.682054783242553,-25.31272171198186
20.67629108560596,-25.315001601238194
20.684149673492882,-25.309510993658776
20.6679919908512,-25.308703424856397
20.668541367031665,-25.310141924927215
20.65918251966667,-25.31256619774686
20.708864584793023,-25.313214030649753
20.75214723859362,-25.314839814139518
20.721978232746427,-25.314156584243126
20.729874479848245,-25.31226136193923
20.711123064632645,-25.315522926262403
20.727700475874897,-25.31139437522678
20.699881781310914,-25.31381634000637
20.7249720667901,-25.318040049469147
20.78045255760071,-25.315348707844727
20.759096749529206,-25.313964444765865
20.732656497987737,-25.31927921585703
20.692529756636745,-25.31488637493043
20.650397055769435,-25.313648673561087
20.644492456501204,-25.314087577188428
20.69151513480342,-25.3225103029078
20.672434755221282,-25.326010808124472
20.674036312994076,-25.319207136708936
20.730639794633568,-25.320857379492576
20.688701143539582,-25.315211261114776
20.73218377504673,-25.319446885565547
20.712058639108204,-25.320325032381792
20.682323073501262,-25.3183536433882
20.671860610075708,-25.322770566075295
20.659476160238547,-25.32174203924253
20.622243793685122,-25.325585709411403
20.61057809271211,-25.323015333464085
20.665017419563263,-25.33097686496536
20.637584042909815,-25.32567745193103
20.63817224966801,-25.32503268502056
20.681250830062098,-25.3236693006687
20.63282300027982,-25.32372934310059
20.641656805684555,-25.313537544310517
20.57036576556245,-25.314998010279368
20.650327361759338,-25.317656383816143
20.600254455657367,-25.321223637640752
20.595817586450973,-25.31697758922771
20.63231463764518,-25.318895505901907
20.656913631021744,-25.317334323970424
20.620788380005262,-25.324472146333278
20.62888803761569,-25.321615360377315
20.614828889009495,-25.316850302900292
20.67044519023883,-25.32045098269265
20.66467471344859,-25.320459661737146
20.676475300460343,-25.320471453216395
20.687755005263476,-25.31678111149545
20.707358480085368,-25.31519747837887
20.683234171938828,-25.316125447131093
20.659423720965346,-25.321244542660246
20.68568189990077,-25.323396128737965
20.673849603751993,-25.323064400643716
20.707916099020625,-25.319172720827737
20.680790361813337,-25.32142038028101
20.68618055844378,-25.324357956220517
20.705883103463194,-25.324044683780585
20.663080205934925,-25.319662941414315
20.618621915891744,-25.32156238461304
20.62539300102928,-25.322592928581933
20.652756830140312,-25.320339111139532
20.617220446057324,-25.325135014959585
20.64832822205173,-25.31937031741856
20.687666658083927,-25.31349945817373
20.72289945572346,-25.311870845677866
20.75063683164651,-25.31159943941184
20.69140625844284,-25.31272958969857
20.70225358509734,-25.305360295369468
20.743223829103613,-25.315730522210725
20.72525969167819,-25.319011057509393
20.673876839900608,-25.321871153418705
20.633920299272013,-25.3233139195598
20.626486032783625,-25.32634335846067
20.59216854943512,-25.327832068174672
20.573657364995636,-25.327069430491782
20.54270847301205,-25.323819740481177
20.513062179072087,-25.327163121211843
20.492648498830448,-25.328045149460124
20.529996074585384,-25.32636971604635
20.526761734910266,-25.3225638627773
20.592280564457667,-25.323589082024263
20.61009239318163,-25.32487539129745
20.582087293193602,-25.324038496811873
20.6031390724119,-25.325333995730855
20.662913890639555,-25.323566902734214
20.720252805260074,-25.325187848480326
20.687519129362528,-25.325114076210053
20.656295437837123,-25.31984158646884
20.641045378772628,-25.32107821012416
20.635493577259854,-25.322205024978224
20.647456673523653,-25.32681619195575
20.634047221045424,-25.324075497627987
20.641186979956977,-25.317194243486178
20.6278996060838,-25.321634984968863
20.66430448681562,-25.324901068602983
20.66077651258375,-25.323259782644755
20.60831596808822,-25.321156452382265
20.644462676333916,-25.32816055209687
20.682612112753468,-25.32659567804094
20.687130533937694,-25.322519209863163
20.714261091237972,-25.328481129520505
20.676234872983294,-25.33403294926464
20.66634842741904,-25.333151753907817
20.65102828053852,-25.334625534035723
20.691503808613344,-25.33118431666714
20.659684069845337,-25.327370008761733
20.615109383852356,-25.331303228565446
20.645188446556254,-25.32761411045614
20.66364252199429,-25.326980669458187
20.674657346670607,-25.32867560489248
20.680884981467123,-25.32565212493204
20.704488117618062,-25.32992881078716
20.68089219231983,-25.327303618121874
20.699560097212228,-25.326892470326364
20.726973218134674,-25.334719846435686
20.678186098025844,-25.32874411118044
20.658993915031388,-25.33306599240622
20.65895922187714,-25.33518794393147
20.637504524162118,-25.33324733389196
20.652838803717824,-25.33177475934093
20.71107449587808,-25.334843629778366
20.68000618897686,-25.331933613292854
20.667350208501297,-25.3319559623838
20.653684090803125,-25.33166944081432
20.697293576756177,-25.330426064534755
20.684184365616154,-25.326618468246572
20.713910367237,-25.33264215107411
20.688119255143977,-25.333938269772734
20.683153448773005,-25.335600267703335
20.64915938866876,-25.333288143509055
20.59728117850359,-25.32761302051984
20.637561740017325,-25.329653511193975
20.69666396993273,-25.326012783631136
20.714424747482894,-25.322277277949237
20.713813045746434,-25.32454900367322
20.729745178250173,-25.323640689219133
20.72239496419195,-25.322471299236543
20.690099478567898,-25.318180594166446
20.66765274144867,-25.326004321524444
20.694397246990718,-25.32836696016102
20.742392769957213,-25.3267768542596
20.715192786724423,-25.325732475998496
20.736379047172818,-25.32657096287469
20.729491515791665,-25.327887596838117
20.762946242416902,-25.322660028548427
20.730761578247446,-25.326734891457008
20.705757231759673,-25.32134282436293
20.693177339931808,-25.328454789975297
20.712170925193835,-25.32624043318674
20.71015213532432,-25.329300722215503
20.73841894117573,-25.32503703727303
20.686063877232822,-25.32398651368873
20.686035967250866,-25.322613590211233
20.69255075565316,-25.32058511977816
20.656591164541197,-25.31509724660983
20.634259711357338,-25.320581433745524
20.585158605240295,-25.327018796691807
20.65288413185052,-25.319671215973855
20.67345821636689,-25.31723723764361
20.668899830505907,-25.31887837129826
20.646806326893227,-25.325036530908353
20.63589501839299,-25.32163339765991
20.556765803903353,-25.316546734624207
20.571878071071474,-25.3222753012546
20.609179784928486,-25.32400059421322
20.617346240036888,-25.323750025520123
20.60860229722482,-25.322887923302474
20.566464788923163,-25.32407229850052
20.50914724880726,-25.32290487872208
20.555352865248473,-25.3217828334627
20.584900056124898,-25.31802210059797
20.578954978385635,-25.31934571525226
20.659339728895276,-25.328829840529114
20.710502830548293,-25.32814502754924
20.646313166760486,-25.329797341622534
20.68549040687107,-25.328186671910853
20.6783988364795,-25.32082859903236
20.669648286934276,-25.324881110177426
20.6874965044815,-25.32142646732935
20.63382694393318,-25.326102260865856
20.648545665186305,-25.322682939700176
20.649644038324674,-25.319048791496186
20.691568676545693,-25.323303111455452
20.639372581501373,-25.32049769775567
20.67069485653437,-25.321939549646082
20.677204545090056,-25.320036346653396
20.694495779830966,-25.320472618628003
20.768363789516876,-25.316505044482888
20.748546041267236,-25.31481713155812
20.806045876137272,-25.316472635549093
20.781884731580927,-25.31459297338673
20.787842563992186,-25.315189548939628
20.74761187388893,-25.319819010498723
20.743010840610154,-25.316321881114398
20.71857741025592,-25.32181585553467
20.69110007013368,-25.315845358686044
20.665270923486055,-25.319923381340928
20.67921223022645,-25.32015525342787
20.691122574214056,-25.319830277235624
20.718898519789438,-25.321257896053666
20.683983005904103,-25.32134843338372
20.621327964118954,-25.33001388463685
20.689980854743524,-25.32853842585765
20.653938149647477,-25.322300194956416
20.63173864979965,-25.324094357620112
20.65921372169037,-25.325385470659274
20.644631540724728,-25.325521239222695
20.650141183938775,-25.318713907001523
20.684888649500603,-25.32201295451075
20.66447961751144,-25.31601715479777
20.64268836229172,-25.318610659130655
20.656405393628315,-25.31771836058635
20.63498500268442,-25.319840281932652
20.657689299548196,-25.320447627078767
20.6582053362379,-25.322351190324092
20.594351393245862,-25.33061073286312
20.5942478271089,-25.329099154925864
20.63775705710372,-25.327332043934025
20.67566772152825,-25.327156755340525
20.63071855915053,-25.327280312548872
20.636932580555225,-25.327213591374523
20.66002445362964,-25.331738925147473
20.643156742995494,-25.330051861078545
20.622614591925522,-25.330422251259613
20.573369788383026,-25.3314066849074
20.588603639573748,-25.333865618015928
20.558781729323698,-25.330029531712697
20.58109380811647,-25.33305393483476
20.60143264628462,-25.332060989741404
20.623048593736154,-25.338725111108655
20.694831894395698,-25.33423124613757
20.648274309994818,-25.330156414445646
20.698411874371182,-25.32932096252691
20.70927875539662,-25.323024594475314
20.694460554621767,-25.327065718280494
20.693906645293993,-25.32852306221732
20.68311941752258,-25.33022485576368
20.69450622945066,-25.328346289068392
20.716771102995114,-25.323296656519638
20.681633950434986,-25.329437182508386
20.680692200508897,-25.329731778574352
20.686498796432883,-25.332881571695324
20.696958388783635,-25.32546700747151
20.69348160559469,-25.322808086080435
20.737895465627044,-25.319078573903404
20.711436530215735,-25.324001179699515
20.7170933331086,-25.320797316519304
20.72760358560312,-25.32145448648119
20.73937693655659,-25.325133051348164
20.7249175699138,-25.319221276703672
20.69893367998713,-25.316844251233217
20.692983666948354,-25.319063011073524
20.74806849256402,-25.314952795866674
20.754327296758,-25.317723656771687
20.738594431094597,-25.31148943699963
20.743245955193935,-25.311044958211895
20.715169377574874,-25.317067554177115
20.684176168224873,-25.31441862284973
20.681463473551872,-25.314782273653215
20.671371014461453,-25.31716436614651
20.67295038674716,-25.322907435976745
20.637318198650096,-25.318806492668344
20.64881904005309,-25.311762820358105
20.66726507603112,-25.318087916267164
20.671850637530653,-25.31861608568076
20.659513409259148,-25.320242005655686
20.665279052156052,-25.32189770793115
20.71651744613202,-25.320619028860673
20.639129475021228,-25.31650224999131
20.63743169867123,-25.321335725471165
20.61109447651463,-25.321589288616003
20.65224323413114,-25.323437992297197
20.62928647006327,-25.319011032957427
20.65123698417506,-25.322253563640615
20.58302175190302,-25.319596483417346
20.562565633883143,-25.317490248725978
20.56270866440432,-25.324067057561102
20.59381164112231,-25.322615895845452
20.626680957383282,-25.32151114873156
20.66958721919741,-25.331365501092186
20.672363815345484,-25.32849553546628
20.638173363623633,-25.326886537816023
20.655363338863445,-25.329572375430814
20.65486407090509,-25.327334581823397
20.65784965473992,-25.330523863201215
20.679907912333142,-25.327373265597252
20.725174271422965,-25.329551691895325
20.75281779317692,-25.32428613597432
20.765525593446462,-25.323065135009106
20.68912093450171,-25.32908212618077
20.696839926445364,-25.32572503074787
20.724257570972345,-25.323599480419617
20.681437495357972,-25.32543059855065
20.65732043840469,-25.325886412672194
20.692252493092468,-25.32542481103097
20.712697677447807,-25.326031481130798
20.755859673742393,-25.32552722103672
20.775528673678235,-25.32098288054116
20.755055167931047,-25.32784932340335
20.67416178615872,-25.322582308445938
20.68305304456718,-25.321847947394367
20.654638136418473,-25.323152612924567
20.626931015294133,-25.326342970862598
20.670520805112545,-25.32418341790971
20.64392143832798,-25.32614931344837
20.679398122923658,-25.327688038493182
20.64344108808765,-25.331505925768965
20.65774473934789,-25.328534209763653
20.67310970063865,-25.318741372254784
20.680459006842362,-25.322363602506233
20.745637282208527,-25.32136539245018
20.759720127792125,-25.322198206477808
20.714782271283138,-25.317857074731037
20.7311915759782,-25.316087297062005
20.666434374002158,-25.31599920215099
20.75605778837089,-25.318148282333595
20.685529404883432,-25.320130695724067
20.703275247666323,-25.322693455065135
20.690851282807166,-25.31981316785565
20.689954773723187,-25.328772919862267
20.76236417094949,-25.32312863686679
20.785601570148824,-25.32332295720805
20.803521195839966,-25.32437919468793
20.787000481865448,-25.32495998415426
20.77468265073328,-25.323370215933497
20.817922138777064,-25.32302423708046
20.714199205407155,-25.319903303511865
20.745363174875145,-25.324467058396813
20.72104141593358,-25.325623992399123
20.678058273893836,-25.32737138960126
20.696936167014286,-25.32259446381516
20.664290385468846,-25.32951339509984
20.688097263105917,-25.325529671724198
20.614610947522415,-25.32426964315258
20.64914393981678,-25.322189587857423
20.650615609351068,-25.324574587642523
20.64464735615165,-25.32355851126339
20.648391612986003,-25.326810974616247
20.69147539982798,-25.32917905081973
20.702025513228673,-25.331099663675353
20.688313680112202,-25.326943362323618
20.69783277326681,-25.325564943167187
20.6710281663103,-25.326751400689812
20.67968773637341,-25.33098045660885
20.666839814142083,-25.327697230669067
20.66385697021639,-25.331148865968572
20.65349292966678,-25.329942656235673
20.625986305207974,-25.332072604426525
20.639453331847978,-25.332197862859992
20.680030380789468,-25.33434278768216
20.65040733404081,-25.334433025029536
20.679443415333225,-25.32886268096858
20.63253360425511,-25.328946451096574
20.585997814749582,-25.333747053456378
20.587138912981175,-25.336910164251556
20.53504129923879,-25.332698898431474
20.497758929680238,-25.335225908793973
20.61606549704699,-25.336158256878278
20.593981177677,-25.33543201919109
20.61940155280697,-25.33226542387957
20.622974325264046,-25.339264552689635
20.64605140127331,-25.33425109320155
20.678261305362767,-25.33653544381453
20.65781946923628,-25.333327730847444
20.63875686970774,-25.33418170351208
20.66551947598242,-25.330300476256355
20.646635105053903,-25.335706059571677
20.685459604170912,-25.334901658388162
20.662616720773542,-25.334792175256325
20.677393412534542,-25.333036191229773
20.662143666357135,-25.323304081658634
20.686680437079907,-25.330574279526786
20.672361880608047,-25.325815731530273
20.644302576662255,-25.321853049834367
20.667612159301243,-25.32468878065255
20.69430137126829,-25.32880336656425
20.67527186320723,-25.325385110988133
20.68302248138803,-25.32946948611439
20.749022334378,-25.325127421480897
20.734239196818827,-25.320512001838978
20.677956933485547,-25.32421927258003
20.74566647840969,-25.328298436467357
20.7536219459324,-25.32965374046104
20.73751895776977,-25.327731021173236
20.761741350160214,-25.331098604854425
20.789850958699667,-25.32418627960226
20.66477354663304,-25.328511604615542
20.652271246432086,-25.32791141027621
20.591707239037234,-25.32920847111356
20.597190910033824,-25.33041705248095
20.64217587386807,-25.332219044489886
20.619523274288536,-25.327608390381172
20.59047658175558,-25.329255072227348
20.63105275082915,-25.3272444695354
20.603112726161278,-25.3334543071645
20.580395254187145,-25.329838099986368
20.6292684358581,-25.32281219477167
20.64780841858711,-25.329285499667215
20.63698351056925,-25.335229993574956
20.642627695046663,-25.32935181337236
20.64882353896838,-25.33137799192011
20.646536447909185,-25.326352800529044
20.641224349946217,-25.327616506025866
20.651513115685418,-25.326448366085547
20.584632372721202,-25.33070962594602
20.558832531296364,-25.331188391859342
20.586999801277752,-25.335684730767653
20.6176908648887,-25.32800647432994
20.61262854539995,-25.324260264272187
20.638181656173266,-25.32905698051978
20.66992349878079,-25.325822215762074
20.625557223012386,-25.32807007425075
20.66992892611358,-25.32108979994024
20.653404148793808,-25.321285945199804
20.707925949329518,-25.31862437321776
20.662415426607417,-25.317517303096714
20.617789225297447,-25.32406196553505
20.657453973752702,-25.322712005478454
20.608580131323556,-25.32032930260879
20.6280723583575,-25.32848996329365
20.66367869134879,-25.32423245507367
20.670681564439377,-25.330252989394907
20.687819910958645,-25.32717488312007
20.63905185333896,-25.321116105972074
20.62402998856557,-25.325161750466194
20.6143994019288,-25.323171044986864
20.619452348719356,-25.328338849309148
20.641583963278848,-25.326333788919836
20.675639533686972,-25.32112303577301
20.680614343452195,-25.322503667352713
20.700937285750218,-25.317795918837085
20.69998592952902,-25.318643738422665
20.683995293006944,-25.31859006653641
20.719940158666084,-25.312661440695436
20.721823400243156,-25.315475195927537
20.670878361390105,-25.31541105661866
20.748679454417903,-25.318393778163482
20.763597739213793,-25.315967633877932
20.73696899185641,-25.31901432717303
20.707131352754153,-25.3169003768136
20.7096205442499,-25.327034474367785
20.701253639937214,-25.323472986491755
20.699521485443512,-25.32425607919243
20.70094326012842,-25.320422338291408
20.63623860931026,-25.315414857182446
20.625420643493108,-25.319656842502585
20.624963720435716,-25.321784297462173
20.631371447384556,-25.316621109027107
20.57564191715695,-25.318377621418094
20.606094642511877,-25.318395796641838
20.623688988433855,-25.31516953826639
20.598071136329644,-25.321501884106354
20.632318270964884,-25.314633721981586
20.656744991247557,-25.321783422865103
20.640428967187127,-25.322161064354514
20.63684513733753,-25.32228753736304
20.66552200425754,-25.32022782776881
20.666730743910083,-25.319151971749303
20.674150050185567,-25.322177565400143
20.662629400313786,-25.324807765702282
20.660942982233976,-25.323015025592557
20.621633076514968,-25.318016104409182
20.614052613201046,-25.320735893286642
20.635268821043724,-25.319867721746785
20.626579661378752,-25.321327992766108
20.59224763030572,-25.319973432683437
20.58384898104866,-25.323555659837183
20.587895189715482,-25.320713363701458
20.562638314157013,-25.31928007088692
20.610206797644857,-25.321363947381787
20.66322667260888,-25.3258381931281
20.639129829356218,-25.324893595985657
20.635646952404027,-25.331733139586024
20.63417476552526,-25.330886303550596
20.61865251624062,-25.329097258445756
20.690410599952003,-25.33250997097957
20.673470024703178,-25.331219962331616
20.67139348145352,-25.327368592686668
20.611532582596986,-25.323496891727327
20.6102268857061,-25.329644265658736
20.597304686671023,-25.3277357317848
20.648507695965378,-25.325273733037143
20.625792150636507,-25.321556027483595
20.69854685315083,-25.322789564404264
20.640063584281744,-25.325801729159377
20.63347051572608,-25.329525026656746
20.580418500002352,-25.329385885335242
20.647596500875274,-25.325330306118552
20.64963763254736,-25.330966141314796
20.640873435967865,-25.321625857336663
20.622327265979788,-25.327240211282824
20.68834078701523,-25.326136858923334
20.664944388048653,-25.334688132097742
20.711973609170073,-25.32860892385037
20.676425388233312,-25.330305506947155
20.635322491961453,-25.327513506349007
20.602025721060464,-25.32658524384182
20.6663141081763,-25.329090220662806
20.657094976196827,-25.330670110537582
20.612173544048844,-25.330711163486516
20.59688889846129,-25.327092452364376
20.65199897016838,-25.322842048947763
20.65378518433272,-25.318677949060604
20.65980165119128,-25.324848535448233
20.621015555796795,-25.334633403777797
20.66975179942792,-25.32801173853085
20.669489073130308,-25.32979414770444
20.64845067270513,-25.3273905404347
20.695970554165484,-25.328730294677186
20.721563596195466,-25.325321346625056
20.68499097385488,-25.32454147179505
20.6542981678148,-25.327231426014524
20.599171027229673,-25.32795619283026
20.610903770286832,-25.329165683161253
20.64288198076619,-25.333635413536676
20.661687289219813,-25.328228779237552
20.659187385739227,-25.33323739087235
20.697260383191598,-25.32652619697523
20.647425376722936,-25.32758231404015
20.64672007333725,-25.330769945698712
20.62695751109432,-25.327476503133397
20.643225212021413,-25.323806816108124
20.647053166678496,-25.32653354172389
20.646327089555847,-25.327263630185733
20.70716711183773,-25.325832425539133
20.672916252826962,-25.319133734933217
20.668516773779267,-25.31877869870359
20.67133131751408,-25.316517168364946
20.64220994941469,-25.320532542309817
20.645396863368866,-25.32538033725492
20.65828917460923,-25.31990024892928
20.693804289880298,-25.31882625627173
20.669445754071823,-25.314328161749344
20.66877724804003,-25.315152385978237
20.68072030909375,-25.31955578467354
20.67964179935938,-25.320673174967183
20.63478196699609,-25.324738412656767
20.65181533425754,-25.324335195016438
20.598901312683964,-25.319040425754515
20.60214463240086,-25.315922727338958
20.644743969186287,-25.31774192216006
20.578497072794793,-25.32052473384939
20.621986135340318,-25.319837508778274
20.624624718662567,-25.32118843281461
20.623295720986924,-25.323694481949723
20.642735496749104,-25.319195204817404
20.577941200151187,-25.31644098044362
20.686437763911258,-25.315590737862138
20.674298316193177,-25.316283815885342
20.685109929842888,-25.307863919913785
20.65146963465709,-25.311151472147223
20.65150130609098,-25.313406486359032
20.62642557308206,-25.313043029092128
20.61322672762448,-25.3207815798841
20.6235210421868,-25.319714700315103
20.63741216438371,-25.318366104062584
20.652410441012268,-25.32259616758275
20.617038387697463,-25.325301485418393
20.589391520409816,-25.323448572812445
20.63132975723812,-25.324169453741302
20.634918991990173,-25.31796592077614
20.630621476848823,-25.317556324900494
20.541374055662764,-25.323534984827422
20.61145657646905,-25.316195788122446
20.572839203485294,-25.32334349506701
20.564442596098424,-25.32756976961506
20.554990312895,-25.32209313176518
20.575784932453207,-25.324094891948597
20.564672262539403,-25.31891588260368
